candidate_id,x_ds,y_ds,x_full_approx,y_full_approx,area_ds_px,area_full_approx_px,bbox_x0_ds,bbox_y0_ds,bbox_x1_ds,bbox_y1_ds,mean_residual,mean_abs_z,mean_temporal_std,polarity,rank_score,candidate_rank,cycleNo,balanced_cycle_rank,selection_role,selection_subrole,transferred_masked_residual_signature,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,source_stem,local_cycle_index,n_segments_inferred,h5_total_frames,segment_start_frame,segment_end_frame,sampled_first_frame,sampled_last_frame,n_sampled_frames,cycle_table_n_frames,downsample,n_candidates,overlay_png
78,428.64285714285717,96.21428571428571,1714.5714285714287,384.85714285714283,14,224,427,94,431,99,3658.247314453125,10.538914680480957,1823.058349609375,bright,539755.388579681,80,149.0,20,future8_positive,high_warning_positive,0.5580241541936951,1,1,0,17_c2_x10_HighHighCOV_150723,3,10,12377,3713,4950,3713,4949,16,1238.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_149_rank20_17_c2_x10_HighHighCOV_150723_local3.png
42,416.36842105263156,56.55263157894737,1665.4736842105262,226.21052631578948,76,1216,410,52,424,62,9662.458984375,21.67879295349121,1762.209716796875,bright,15919754.028533861,1,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
33,336.0615384615385,50.5,1344.246153846154,202.0,130,2080,330,40,345,59,6693.23388671875,17.216493606567383,1405.2396240234375,bright,14980422.394333957,2,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
23,209.75,24.442307692307693,839.0,97.76923076923077,52,832,206,21,215,29,10817.78125,23.966796875,1777.9481201171875,bright,13481913.424560547,3,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
158,299.67164179104475,281.5223880597015,1198.686567164179,1126.089552238806,67,1072,296,274,305,288,9404.7666015625,20.97023582458496,1715.2193603515625,bright,13213751.625166388,4,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
37,250.61111111111111,49.138888888888886,1002.4444444444445,196.55555555555554,36,576,248,46,254,53,11271.0595703125,24.940359115600586,2146.34033203125,bright,10119753.838689141,5,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
108,299.39473684210526,170.57894736842104,1197.578947368421,682.3157894736842,38,608,296,167,304,175,10966.994140625,24.278797149658203,1677.0482177734375,bright,10118086.19110553,6,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
69,204.875,100.03571428571429,819.5,400.14285714285717,56,896,201,96,209,106,8575.341796875,19.075260162353516,1795.7186279296875,bright,9160305.042363703,7,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
48,146.3090909090909,64.67272727272727,585.2363636363636,258.6909090909091,55,880,142,59,151,70,8642.2021484375,19.222278594970703,1610.965576171875,bright,9136754.955422599,8,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
28,409.9428571428571,35.31428571428572,1639.7714285714285,141.25714285714287,35,560,407,32,414,39,10851.158203125,24.034849166870117,1980.5870361328125,bright,9128208.274428416,9,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
161,101.13636363636364,277.0,404.54545454545456,1108.0,22,352,99,275,105,280,13191.21875,29.118061065673828,1222.7601318359375,bright,8450259.688049555,10,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
5,376.04651162790697,5.069767441860465,1504.1860465116279,20.27906976744186,43,688,371,2,382,10,8758.5830078125,19.553604125976562,1679.745849609375,bright,7364260.188088641,11,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
21,15.40625,23.0625,61.625,92.25,32,512,12,20,19,27,9308.646484375,20.670719146728516,1603.9697265625,bright,6157325.347670317,12,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
3,104.0,4.136363636363637,416.0,16.545454545454547,22,352,102,2,107,8,10630.3134765625,23.54627799987793,2040.11767578125,bright,5506694.959589768,13,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
138,22.682926829268293,235.0731707317073,90.73170731707317,940.2926829268292,41,656,19,232,27,239,7659.59912109375,17.082870483398438,1460.394775390625,bright,5364765.5293562785,14,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
67,179.61111111111111,96.13888888888889,718.4444444444445,384.55555555555554,36,576,177,93,183,100,7710.00341796875,17.192537307739258,1491.011962890625,bright,4771962.770624097,15,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
64,120.22916666666667,92.16666666666667,480.9166666666667,368.6666666666667,48,768,116,88,125,97,6551.33837890625,14.671622276306152,1384.126953125,bright,4613700.580779858,16,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
136,371.6060606060606,231.96969696969697,1486.4242424242425,927.8787878787879,33,528,369,229,376,236,7897.826171875,17.601184844970703,1606.8770751953125,bright,4587366.244712435,17,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
25,72.875,30.333333333333332,291.5,121.33333333333333,24,384,71,28,76,34,9273.2607421875,20.59372901916504,1053.8175048828125,bright,4583304.4523680955,18,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
93,473.8666666666667,135.56666666666666,1895.4666666666667,542.2666666666667,60,960,470,130,478,142,4919.86767578125,15.051190376281738,1131.833251953125,bright,4442991.900857901,19,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
1,51.78260869565217,3.5217391304347827,207.1304347826087,14.08695652173913,23,368,49,2,56,7,8869.462890625,19.844398498535156,1866.6270751953125,bright,4048210.589599237,20,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
66,439.2068965517241,93.27586206896552,1756.8275862068965,373.1034482758621,29,464,436,91,443,97,7807.26611328125,17.40415382385254,1413.024658203125,bright,3940486.9509996483,21,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
91,174.7,130.43333333333334,698.8,521.7333333333333,30,480,171,128,179,134,7635.76025390625,17.031005859375,1417.6478271484375,bright,3901340.3287518024,22,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
68,155.5,98.21428571428571,622.0,392.85714285714283,28,448,153,96,159,102,7656.64892578125,17.076457977294922,1389.5819091796875,bright,3660956.421584107,23,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
18,255.07692307692307,14.423076923076923,1020.3076923076923,57.69230769230769,26,416,253,12,259,18,7889.6376953125,17.583370208740234,1508.048095703125,bright,3606886.930647306,24,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
137,311.475,233.125,1245.9,932.5,40,640,307,230,317,237,6294.5283203125,14.112878799438477,641.35693359375,bright,3553356.6113681346,25,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
99,426.125,143.3125,1704.5,573.25,32,512,424,140,430,148,6977.9150390625,15.599727630615234,1442.779541015625,bright,3483314.3692463636,26,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
109,465.09615384615387,172.76923076923077,1860.3846153846155,691.0769230769231,52,832,462,167,470,180,5415.0029296875,12.212193489074707,1351.931884765625,bright,3438711.303105008,27,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
55,307.7826086956522,74.69565217391305,1231.1304347826087,298.7826086956522,23,368,306,72,311,78,8131.0380859375,18.108585357666016,1385.707763671875,bright,3386556.736189548,28,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
29,54.5,35.0,218.0,140.0,16,256,53,33,57,38,9450.978515625,20.980388641357422,1583.0264892578125,bright,3172563.2367829084,29,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
142,436.38461538461536,246.32692307692307,1745.5384615384614,985.3076923076923,52,832,431,243,441,252,5144.431640625,11.610601425170898,1100.2486572265625,bright,3105957.157593414,30,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
102,215.47619047619048,144.9047619047619,861.9047619047619,579.6190476190476,21,336,213,143,219,148,8093.44482421875,18.02679443359375,1223.230224609375,bright,3063876.188222319,31,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
104,298.1034482758621,149.48275862068965,1192.4137931034484,597.9310344827586,29,464,296,146,302,154,6776.60986328125,15.16174602508545,1479.367431640625,bright,2979611.892086621,32,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
36,48.63636363636363,48.42424242424242,194.54545454545453,193.6969696969697,33,528,46,45,53,53,6263.4560546875,14.045272827148438,1300.1058349609375,bright,2903074.321255043,33,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
63,466.5,90.0,1866.0,360.0,24,384,465,87,469,94,7256.64599609375,16.206165313720703,1365.6285400390625,bright,2822457.711260274,34,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
160,21.5,277.8125,86.0,1111.25,32,512,19,275,25,282,6244.6162109375,14.00428295135498,1424.4769287109375,bright,2798443.914898783,35,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
30,78.125,35.333333333333336,312.5,141.33333333333334,24,384,76,33,81,39,7168.23681640625,16.013813018798828,1477.5491943359375,bright,2754979.2972575873,36,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
83,400.5,121.42857142857143,1602.0,485.7142857142857,28,448,398,118,404,126,6602.59912109375,14.783150672912598,1033.4891357421875,bright,2733002.0939191375,37,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
128,88.52941176470588,210.11764705882354,354.11764705882354,840.4705882352941,17,272,86,208,92,213,8423.693359375,18.745317459106445,760.4923095703125,bright,2684381.7053940706,38,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
135,76.56521739130434,229.30434782608697,306.2608695652174,917.2173913043479,23,368,74,227,80,233,7209.9755859375,16.104623794555664,1069.8719482421875,bright,2670620.720727453,39,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
134,407.0,226.13636363636363,1628.0,904.5454545454545,22,352,405,224,410,230,7342.69580078125,16.393383026123047,1447.639404296875,bright,2648175.743543271,40,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
74,188.34782608695653,108.56521739130434,753.3913043478261,434.2608695652174,23,368,186,106,192,112,7073.83447265625,15.808420181274414,1200.5394287109375,bright,2572001.3956402754,41,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
117,47.89473684210526,185.57894736842104,191.57894736842104,742.3157894736842,38,608,44,183,53,189,5453.3798828125,12.282783508300781,641.0686645507812,bright,2545342.0105861276,42,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
103,476.0,146.0,1904.0,584.0,17,272,475,143,478,150,8118.83447265625,18.082035064697266,1729.499755859375,bright,2495685.843523735,43,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
49,443.3,62.8,1773.2,251.2,20,320,441,60,446,66,7476.7587890625,16.685068130493164,1443.911376953125,bright,2495004.5958154276,44,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
38,76.15789473684211,49.1578947368421,304.63157894736844,196.6315789473684,19,304,74,47,79,52,7522.0673828125,16.783645629882812,1414.0401611328125,bright,2398706.553787276,45,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
26,190.7,29.7,762.8,118.8,10,160,189,28,193,32,10248.662109375,22.715917587280273,1653.5234375,bright,2328077.638564445,46,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
147,32.07692307692308,254.42307692307693,128.30769230769232,1017.6923076923077,26,416,29,252,36,258,6239.72998046875,13.99365234375,1302.251708984375,bright,2270231.9137043953,47,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
95,436.72222222222223,134.38888888888889,1746.888888888889,537.5555555555555,18,288,434,133,440,137,7439.70849609375,16.604454040527344,1479.3304443359375,bright,2223581.3603695706,48,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
60,378.8,80.2,1515.2,320.8,15,240,377,78,382,83,8094.0673828125,18.028148651123047,1291.3548583984375,bright,2188815.7495432533,49,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
107,457.60869565217394,167.47826086956522,1830.4347826086957,669.9130434782609,23,368,455,165,461,171,6497.77197265625,14.555074691772461,1376.614501953125,bright,2175237.7970187003,50,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
132,365.2142857142857,220.5,1460.857142857143,882.0,28,448,363,218,369,224,5850.92578125,13.14772891998291,1219.9361572265625,bright,2153938.8108787984,51,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
13,307.2307692307692,8.76923076923077,1228.923076923077,35.07692307692308,13,208,306,7,310,12,8570.25,19.064184188842773,1632.195556640625,bright,2124002.719077587,52,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
20,140.8,20.8,563.2,83.2,15,240,139,19,144,24,7889.4794921875,17.583024978637695,1652.7547607421875,bright,2080813.7246937398,53,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
98,161.5,141.0,646.0,564.0,12,192,160,139,164,144,8719.3642578125,19.388608932495117,1261.57958984375,bright,2028676.1248164251,54,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
90,204.0,129.2058823529412,816.0,516.8235294117648,34,544,200,126,209,133,5119.6123046875,11.556602478027344,1069.0059814453125,bright,2011621.0243942887,55,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
154,30.555555555555557,264.48148148148147,122.22222222222223,1057.9259259259259,27,432,28,262,35,268,5542.61328125,12.476929664611816,1356.214599609375,bright,1867179.4938440882,56,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
59,264.15,80.7,1056.6,322.8,20,320,262,78,267,84,6441.2294921875,14.43205451965332,1263.139892578125,bright,1859203.5040969774,57,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
112,271.44827586206895,178.17241379310346,1085.7931034482758,712.6896551724138,29,464,268,175,275,182,5300.08544921875,11.949259757995605,1113.620361328125,bright,1836630.8353963424,58,108.0,21,future8_positive,high_warning_positive,0.3455880466883458,1,1,0,12_c2_x10_070723,3,10,9042,2712,3616,2712,3615,16,902.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_108_rank21_12_c2_x10_070723_local3.png
