candidate_id,x_ds,y_ds,x_full_approx,y_full_approx,area_ds_px,area_full_approx_px,bbox_x0_ds,bbox_y0_ds,bbox_x1_ds,bbox_y1_ds,mean_residual,mean_abs_z,mean_temporal_std,polarity,rank_score,candidate_rank,cycleNo,pre_event_sampling_rank,event_relative_bin,selection_reason,sampling_priority,cycles_to_next_event,cycles_since_prev_event,already_in_existing_video_cohort,future_any_drop_within_8cycles,future_any_drop_within_16cycles,future_event_within_32cycles,past_event_within_16cycles,any_abrupt_drop,source_stem,local_cycle_index,n_segments_inferred,h5_total_frames,segment_start_frame,segment_end_frame,sampled_first_frame,sampled_last_frame,n_sampled_frames,downsample,n_candidates,overlay_png
150,296.6607142857143,258.0892857142857,1186.642857142857,1032.357142857143,56,896,294,251,301,264,10968.7060546875,25.346712112426758,1917.1766357421875,bright,15569155.538383797,2,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
23,413.7738095238095,31.88095238095238,1655.095238095238,127.52380952380952,84,1344,407,25,421,38,8260.888671875,21.50269317626953,1675.8597412109375,bright,14921033.775870502,3,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
103,296.38235294117646,147.61764705882354,1185.5294117647059,590.4705882352941,34,544,293,145,300,152,11952.001953125,27.5802001953125,2000.476806640625,bright,11207712.62446642,4,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
33,143.0222222222222,41.977777777777774,572.0888888888888,167.9111111111111,45,720,140,38,148,46,10364.3681640625,23.9739990234375,2020.94287109375,bright,11181390.850970149,5,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
20,247.62857142857143,26.428571428571427,990.5142857142857,105.71428571428571,35,560,245,23,251,31,11583.302734375,26.75567054748535,2330.575927734375,bright,10847166.11344533,6,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
11,406.8529411764706,12.5,1627.4117647058824,50.0,34,544,404,9,411,17,11316.51953125,26.13674545288086,2352.39990234375,bright,10056417.67362842,7,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
61,201.7450980392157,77.50980392156863,806.9803921568628,310.03921568627453,51,816,198,73,207,83,8896.1025390625,20.638927459716797,1729.89306640625,bright,9363906.76387358,8,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
153,98.55555555555556,254.03703703703704,394.22222222222223,1016.1481481481482,27,432,96,252,103,258,11454.2587890625,26.44961166381836,1398.760009765625,bright,8179938.815424699,9,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
59,176.63636363636363,72.86363636363636,706.5454545454545,291.45454545454544,22,352,174,70,180,76,11169.9287109375,25.80377769470215,2099.885498046875,bright,6340979.861099448,10,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
95,474.0,123.92,1896.0,495.68,25,400,472,121,478,128,10383.7890625,24.018108367919922,2125.92724609375,bright,6234974.274318665,11,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
129,368.9310344827586,208.89655172413794,1475.7241379310344,835.5862068965517,29,464,366,206,373,213,9215.98828125,21.36552619934082,1801.3023681640625,bright,5710228.733200081,12,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
132,19.93103448275862,212.31034482758622,79.72413793103448,849.2413793103449,29,464,17,209,24,216,9127.87890625,21.165390014648438,1052.0321044921875,bright,5602658.394660652,13,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
54,116.82352941176471,69.20588235294117,467.29411764705884,276.8235294117647,34,544,113,65,121,74,8294.951171875,19.27345085144043,1591.5933837890625,bright,5435659.346691854,14,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
58,436.3478260869565,69.78260869565217,1745.391304347826,279.1304347826087,23,368,434,68,440,73,9680.7890625,22.421289443969727,1913.60107421875,bright,4992282.793175563,15,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
84,472.05,112.68333333333334,1888.2,450.73333333333335,60,960,468,107,478,118,4932.453125,16.416606903076172,1158.2257080078125,bright,4858448.641258478,16,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
5,205.5,3.0,822.0,12.0,14,224,203,2,209,5,12134.134765625,27.993906021118164,2666.303466796875,bright,4755545.595870845,17,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
60,152.20833333333334,75.0,608.8333333333334,300.0,24,384,150,73,156,79,8845.001953125,20.522855758666992,1505.3955078125,bright,4356592.782458693,18,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
8,69.875,7.333333333333333,279.5,29.333333333333332,24,384,68,5,73,11,8815.875,20.456695556640625,1091.6783447265625,bright,4328248.10256958,19,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
175,64.9047619047619,295.2857142857143,259.6190476190476,1181.142857142857,21,336,62,293,68,298,9364.2998046875,21.70240592956543,1226.866943359375,bright,4267784.547757046,20,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
93,212.85,121.7,851.4,486.8,20,320,211,119,216,125,9556.4091796875,22.138769149780273,1221.1221923828125,bright,4231342.734598853,21,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
104,461.86046511627904,150.04651162790697,1847.4418604651162,600.1860465116279,43,688,459,145,467,157,6258.0537109375,14.646769523620605,1401.36865234375,bright,3941391.625933229,22,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
130,308.6818181818182,210.02272727272728,1234.7272727272727,840.0909090909091,44,704,304,207,315,214,6108.0126953125,14.305962562561035,771.4302978515625,bright,3844764.0418346785,23,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
13,74.75,12.5,299.0,50.0,16,256,73,10,77,16,10144.515625,23.47461700439453,1934.859619140625,bright,3810217.9038715363,24,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
167,307.875,278.67857142857144,1231.5,1114.7142857142858,56,896,304,274,313,285,5346.23974609375,12.575645446777344,1272.4031982421875,bright,3765015.26913926,25,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
12,51.5,12.0,206.0,48.0,16,256,50,10,54,15,10068.994140625,23.30307388305664,1899.1668701171875,bright,3754216.2301927805,26,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
66,184.79166666666666,86.0,739.1666666666666,344.0,24,384,182,83,188,89,8198.4560546875,19.05426788330078,1512.5955810546875,bright,3749173.8694916368,27,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
82,171.44827586206895,107.27586206896552,685.7931034482758,429.1034482758621,29,464,168,105,176,111,7353.498046875,17.1350040435791,1508.2490234375,bright,3654064.3442619704,28,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
19,45.75,25.444444444444443,183.0,101.77777777777777,36,576,43,22,49,30,6582.0654296875,15.382746696472168,1397.6185302734375,bright,3645008.828801606,29,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
171,455.17857142857144,290.14285714285717,1820.7142857142858,1160.5714285714287,28,448,453,287,459,294,7377.98486328125,17.190622329711914,1374.708984375,bright,3551300.2374919765,30,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
53,464.0,67.0,1856.0,268.0,17,272,463,64,466,71,9379.98046875,21.738027572631836,1549.8336181640625,bright,3466338.659027405,31,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
92,423.1515151515151,120.21212121212122,1692.6060606060605,480.8484848484849,33,528,421,117,427,125,6702.8515625,15.657100677490234,1445.8121337890625,bright,3463258.3174310625,32,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
128,74.16666666666667,206.22222222222223,296.6666666666667,824.8888888888889,18,288,72,204,77,210,9026.7255859375,20.935630798339844,1058.6732177734375,bright,3401643.495332077,33,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
152,18.535714285714285,254.96428571428572,74.14285714285714,1019.8571428571429,28,448,16,252,22,259,7202.8388671875,16.792787551879883,1390.8343505859375,bright,3386760.8002788797,34,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
22,73.2,26.2,292.8,104.8,15,240,71,24,76,29,9779.33984375,22.6451416015625,1863.4476318359375,bright,3321818.0329728127,35,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
75,397.7142857142857,98.0952380952381,1590.857142857143,392.3809523809524,21,336,396,96,401,102,8100.10546875,18.830873489379883,1359.4344482421875,bright,3203173.287985973,36,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
97,295.0,126.5,1180.0,506.0,28,448,293,123,298,131,6997.3193359375,16.32596778869629,1372.703857421875,bright,3198664.2824006453,37,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
102,454.64285714285717,144.21428571428572,1818.5714285714287,576.8571428571429,14,224,453,142,457,147,9856.1123046875,22.81952476501465,1840.427734375,bright,3148765.183530148,38,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
40,304.8421052631579,51.73684210526316,1219.3684210526317,206.94736842105263,19,304,303,49,308,55,8446.8154296875,19.61840057373047,1485.544189453125,bright,3148547.164767556,39,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
137,433.63829787234044,223.36170212765958,1734.5531914893618,893.4468085106383,47,752,430,220,438,229,5335.123046875,12.550394058227539,1136.8924560546875,bright,3147021.139608402,40,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
122,85.73684210526316,186.94736842105263,342.94736842105266,747.7894736842105,19,304,83,185,89,190,8308.69140625,19.304662704467773,1239.6029052734375,bright,3047533.217150159,41,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
35,440.4,40.266666666666666,1761.6,161.06666666666666,15,240,438,38,443,43,9297.3193359375,21.55026626586914,1942.2342529296875,bright,3005395.608724002,42,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
112,44.529411764705884,162.52941176470588,178.11764705882354,650.1176470588235,34,544,41,160,49,166,6108.12548828125,14.306218147277832,803.7924194335938,bright,2971061.9740141826,43,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
45,376.1666666666667,57.0,1504.6666666666667,228.0,12,192,375,55,379,60,10192.75390625,23.584184646606445,1894.0831298828125,bright,2884653.4821890295,44,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
127,404.0,203.13636363636363,1616.0,812.5454545454545,22,352,402,201,407,207,7363.1689453125,17.15696907043457,1346.8253173828125,bright,2779252.56081244,45,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
133,65.76923076923077,212.23076923076923,263.0769230769231,848.9230769230769,13,208,64,210,68,215,9516.513671875,22.048147201538086,1180.2266845703125,bright,2727679.4256783463,46,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
9,188.0,6.5,752.0,26.0,8,128,187,5,190,9,12061.421875,27.828744888305664,2228.381103515625,bright,2685233.858796835,47,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
141,29.4,231.84,117.6,927.36,25,400,26,230,33,235,6530.2763671875,15.302568435668945,1448.4447021484375,bright,2498250.0253179576,48,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
87,433.5,111.5,1734.0,446.0,16,256,431,110,437,114,8124.74560546875,18.886842727661133,1761.91015625,bright,2455212.6792439073,49,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
147,27.523809523809526,240.9047619047619,110.0952380952381,963.6190476190476,21,336,25,238,31,244,7019.27734375,16.37584114074707,1101.9881591796875,bright,2413877.9847859964,50,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
126,362.375,197.84375,1449.5,791.375,32,512,360,195,366,202,5469.19384765625,12.854928016662598,1031.7833251953125,bright,2249794.9830654413,51,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
111,79.0,160.83333333333334,316.0,643.3333333333334,12,192,77,159,82,163,8887.896484375,20.62028694152832,1524.06884765625,bright,2199251.7097729594,52,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
94,319.35714285714283,121.21428571428571,1277.4285714285713,484.85714285714283,14,224,318,119,322,124,8149.24462890625,18.942487716674805,1468.1806640625,bright,2161137.5279652867,53,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
81,201.03030303030303,106.24242424242425,804.1212121212121,424.969696969697,33,528,198,104,206,110,5265.36328125,12.391939163208008,1097.4320068359375,bright,2153186.0279634967,54,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
44,260.6470588235294,57.0,1042.5882352941176,228.0,17,272,259,55,264,60,7372.18115234375,17.177440643310547,1543.679931640625,bright,2152798.4706539977,55,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
91,158.625,118.375,634.5,473.5,16,256,157,116,162,121,7492.125,17.44988250732422,1736.352783203125,bright,2091787.2156829834,56,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
108,268.76,155.36,1075.04,621.44,25,400,266,153,272,159,5973.04248046875,13.999384880065918,1081.17138671875,bright,2090473.0147266411,57,82,63,near_pre_event_1_8,source_fill,1.56506460451546,4.0,22.0,True,1,1,1,0,0,9_c2_x10_010723,7,10,9096,6367,7276,6367,7275,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_82_pre63_9_c2_x10_010723_local7.png
